Id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,Class
8ea188a3343b,10708.411207,48729.677262,60099.137447,6308.838621,68895.862732,93907.861598,40571.895126,47360.433310,69260.456154,18059.991260,63291.789146,63805.012125,87909.460955,58244.930226,19142.050462,4517.161531,47516.196054,11486.201716,31797.368736,97968.361958,22330.136117,84724.711836,27542.762498,49111.226007,9746.253009,52448.519662,92570.261468,16281.058209,88827.856710,48964.253103,69508.792638,22759.851716,81501.137536,25294.845087,91257.723380,93980.197509,41197.243490,83823.071364,7249.413862,34581.889713,44628.013397,70879.930095,74029.325911,98493.149299,84086.463602,25068.585736,11996.365943,22389.540911,34354.303813,10191.205192,51303.434117,35662.412308,51888.914760,50583.477623,97300.157337,37382.618517,0
5a110a71fdab,55179.129064,45783.567549,64652.822868,51531.218194,90130.314950,91005.622144,38213.216741,42330.983641,3432.274708,3475.218876,22151.910419,92645.254037,16917.486993,47522.269942,38782.441921,78570.318646,72303.465503,76133.447807,11056.060613,24544.600824,67113.770980,192.283937,54747.854419,25805.221909,6923.583644,87814.030516,58512.569601,42811.407623,13174.702069,55720.495370,75613.555026,89557.293517,27886.937629,23281.223648,25154.307005,17911.121260,62965.775092,8256.363787,97249.741259,29083.215715,1940.053024,78726.729921,65888.963737,71756.593416,35773.483211,28734.600170,89057.539447,63172.686691,64098.133290,23013.130384,58031.991891,68971.484844,43534.034390,24644.573123,13515.158801,30608.938987,1
e46f82e5b3cf,40167.879798,82540.225864,22389.419296,14399.255664,19571.553375,26946.120683,4618.665495,56891.372479,54518.924630,19689.221146,36373.059489,22323.284812,84732.499011,21586.393131,16658.121864,94141.962889,98320.420242,94798.668859,54475.281676,88103.135423,20528.043903,6969.317247,5359.394491,16967.417231,80623.562948,49320.765407,36849.136693,24112.136167,97972.869017,45582.612213,29200.067333,4895.403500,55750.623920,17645.261147,12093.490578,74643.742392,26812.923929,7360.937520,87006.862248,46256.277298,68484.332405,90835.679528,63073.939781,60085.371825,54062.668788,3111.118621,22547.049009,10660.201054,63481.273243,32583.484168,42838.754136,16395.681419,12535.156898,6750.570983,83136.321202,383.178477,1
1fa89b0dae9b,56666.677612,33505.559890,93056.519521,17436.358432,21309.348406,94204.936960,76816.795261,22885.469623,95190.617978,67728.666107,10537.673697,44187.840011,76027.061198,43489.088535,22697.264696,10238.979282,42634.825917,92783.517539,25221.966613,35052.456952,13993.241871,61364.525683,79183.678495,54944.200194,21510.379304,2533.385801,72680.762373,78374.973412,56504.287658,4136.238555,44715.613722,124.559810,47223.933474,63935.768259,36286.059019,55843.615407,12485.094193,92806.608637,68471.398208,94160.161399,47536.037657,35884.879075,82232.434289,7988.625076,42351.737321,1529.298777,38687.399010,35741.718731,77199.388588,47932.230041,22220.012608,29208.573625,27507.986135,58306.229486,80933.872720,57733.176493,0
a0d89a8fea86,7905.289225,14248.300042,85597.861162,49361.495649,43671.878691,45601.821209,16290.285525,788.572212,38590.628294,9964.784242,64263.241170,48958.165734,45120.670840,59054.923636,55681.157853,12270.920970,80603.387976,4907.812170,73678.998112,21106.998232,74883.030121,60719.452178,99960.843663,32395.192856,73090.200798,79974.909141,53765.890384,81191.392864,17593.562488,2753.524815,36112.151227,52169.743119,62974.246562,58389.181916,96217.101971,50614.095188,52699.249117,78107.285727,39802.786711,39181.625351,31001.119396,13906.417041,7590.272784,53963.816942,34458.427607,49043.481303,22451.996284,4166.852840,75344.268815,34334.168037,37930.979936,94161.254551,89335.409890,22505.513778,11952.714710,23193.491310,0
21e558ed5557,71354.060967,80385.389621,85886.828499,43089.902776,18763.769712,73881.796308,16033.771457,25296.536813,27492.392024,72952.780460,78362.049667,26970.645283,91244.213744,95918.148187,17078.996771,83202.353080,67040.250059,36999.556615,56805.099192,71180.130727,13263.323411,98277.872113,76823.160455,56930.474829,22283.752586,3240.336082,84728.805944,63903.810153,96703.563704,93564.319961,3191.073509,79262.395973,15913.598727,21341.571549,91780.799197,71172.896436,60166.439509,75877.571505,54113.560121,24284.047133,18634.146526,89769.685718,96155.287047,57840.876051,64400.200167,35955.315227,47317.092685,98706.074284,88579.240139,92521.746606,21213.145718,10596.019230,24825.207490,64725.841796,2642.379456,44069.674436,0
32440c73e6a7,53463.256941,73891.569942,41617.880172,21945.061991,72057.541511,33315.893069,40136.873214,437.631293,53074.355423,84535.586172,40177.001066,10493.057195,10309.764149,47256.920583,41197.710193,71722.736432,71407.274472,13752.283956,24980.385645,44702.201317,91541.661536,2418.424454,6867.414919,3731.221494,26869.161221,12540.256890,82275.382005,53457.069616,56445.802988,73691.250117,76390.582246,52962.099836,19525.386401,2215.141620,65175.109779,51022.673759,23714.585969,47750.444327,20626.163458,81021.215708,22176.261910,66673.254481,39585.761286,4726.704339,55253.816283,42023.404607,17872.765978,86829.468543,72296.296136,79605.074353,79465.340761,6370.897913,75271.534540,35224.815754,23186.424005,95244.961411,0
164629fd2729,73753.776665,22040.313255,38832.152441,38121.294371,2653.017790,23185.568195,8937.014822,56559.595912,40146.304570,51359.229575,48424.410349,55129.144382,97453.477530,13279.642570,74007.702296,62953.405152,789.713594,35152.811468,32631.418987,20380.131699,93373.676005,39206.259846,44648.907110,43951.356534,94747.171487,84439.540874,54373.987076,16357.195331,37141.056789,36007.856605,80307.414490,50763.219734,90661.434321,46882.319884,43452.562752,83075.576985,49792.105207,29986.745581,16457.140391,97833.829860,62925.581574,88633.160370,45663.925660,10680.999970,93610.618546,73363.765392,49433.627422,53764.933307,73829.271599,42062.139324,11012.085479,82158.163696,40777.754976,3578.366580,77126.569432,72248.068721,0
c6876d7a8ae7,86667.493599,74151.143618,98113.142906,37938.918052,95862.551863,15956.629516,80362.757635,6013.256712,43071.574833,49984.018136,39514.060189,81485.404386,53412.038933,29632.055775,40464.095693,8915.040037,79291.410967,56237.423871,97188.604073,16181.998529,93941.130678,58636.686712,87826.765896,72496.180561,96933.538284,75815.068212,14578.563705,71220.506349,31917.668288,92089.427962,29763.466780,80910.526193,19160.973440,2047.505856,4696.678741,49264.626435,23855.262678,56156.665682,99643.576228,38815.353043,63625.384388,30334.838784,89563.241370,55632.167417,73772.777061,6068.387986,59249.323321,50912.915929,66106.366661,1558.791194,65290.158944,96946.681996,52821.107509,95228.615663,89328.937347,93593.500911,0
7bfd22d10e71,20637.174137,75017.977814,57371.276369,84735.609400,592.140993,37294.380711,53915.441460,89610.001049,16559.225532,72402.037233,19747.137421,29237.704674,69806.423091,34700.109385,75582.714401,42984.559473,98085.488017,98088.279573,6826.430304,96536.902740,66299.421175,341.829342,3641.418924,73079.882868,33549.865221,90682.885596,28704.848750,66990.790526,80250.418662,25586.387745,10158.648181,3528.230771,10891.105512,92534.891331,15317.558040,66339.399482,79892.615688,26238.513755,8742.677339,54857.694018,19473.544942,19446.347902,21787.847017,59347.717797,7196.914769,56300.461907,23971.799960,20882.511896,68118.061248,5515.800789,41286.215014,97596.201745,54263.142677,44130.388830,29806.952802,44120.786172,1
a2c64fe7cc71,75240.419378,51678.008954,41547.951968,42176.823324,67386.134367,67435.525199,32182.001644,50772.685657,91046.917471,44931.238308,9487.836002,40735.730980,54435.874593,75879.589344,39920.017431,32178.374015,54846.407687,310.668132,95513.141726,57661.530736,97595.330640,25188.704485,82862.658367,49024.853168,5058.370453,78293.929844,86112.454816,51336.655244,72286.406042,45460.035108,70049.134770,38250.570329,14512.831565,8689.241224,84791.265244,46041.666962,88736.160202,33240.798041,3904.363115,27640.272814,68787.896450,47500.292578,85922.818977,50596.497345,25898.262498,66726.426282,62671.316765,73200.436821,78254.485564,23382.787404,32100.467942,86744.988689,28497.502436,80881.087563,72911.951024,93591.585196,0
a32cec8cf813,20924.777219,63158.928253,23622.700397,67739.674567,84316.085944,71854.010531,60953.895765,8165.145060,63056.005403,57656.943887,2654.765553,51343.863999,34080.539747,23911.970308,1183.517239,40649.247518,60828.168047,4084.728978,44969.428151,51133.989074,52259.735679,60304.746241,89109.638525,21343.595167,28972.226508,20572.308366,92074.509923,74703.451428,23247.598422,37856.458125,64428.845003,4092.315410,89130.766826,94043.906938,85267.180942,84108.362477,71100.523218,58324.020567,84165.875334,67618.843122,57468.830687,58249.669095,24647.687176,18508.748391,47688.132862,38300.378998,2785.694965,17752.746313,16776.769068,49914.012748,90125.351644,54927.334481,45937.342236,8809.680012,349.419162,48589.792857,0
764977adf1ad,53614.986751,42187.250729,73531.234835,16115.807342,2487.989116,39730.983329,76665.201014,47859.453800,36447.858277,3128.792045,5909.527449,13587.830658,72086.323978,31277.696025,63057.828355,95730.563844,6973.868223,75420.146884,26862.983776,58507.356783,12633.423251,9868.904080,22429.111647,73785.543896,82308.619789,20989.619046,70481.822500,3188.914187,8298.354876,10858.048103,15208.896514,42386.755735,6953.640254,32520.303277,98434.938499,14904.385190,32180.058703,47576.156082,21116.608850,44306.408026,73275.205901,48953.811144,27931.837007,27805.943335,59779.734376,16378.090690,45923.275950,33376.986765,71242.920546,89687.882653,94968.794662,58885.649247,86972.912296,74365.781520,15025.285475,28081.182575,0
0ebc77b14959,49573.510961,86280.515646,64965.266414,3190.705397,78361.878183,67091.622645,13161.229130,54036.099867,57274.710185,60632.798596,49290.182294,81934.307455,16118.540600,48503.189189,49534.816007,44721.456044,91217.984258,25180.931305,62583.618499,26195.686356,86511.044099,98095.285008,8587.496892,67959.324595,29272.593333,68177.312543,29281.839161,9413.505812,26262.241093,17498.758537,78513.885040,29085.086282,54553.408159,81975.156028,34435.080985,80103.485449,62739.865884,4520.263722,30549.068734,87539.727316,60908.625907,9821.530037,45093.683103,23575.666679,38912.735832,27616.159720,55676.342640,29705.881321,31387.081458,8544.473521,54795.944730,46891.289784,47098.772319,24480.089799,69950.618035,68840.708130,1
6e20a2f4306d,51268.417313,51359.361363,44550.976336,30287.134340,62790.258650,87373.694098,36432.782129,77086.805664,33150.484281,66852.215961,30269.393966,39175.393387,99964.485522,34150.202950,13521.408049,92423.222705,76066.520719,63283.105021,63118.181259,51287.656161,53277.957546,13840.914074,61345.468168,87119.051828,55522.824101,84902.098639,97378.269314,80312.037853,45363.710776,86082.150889,35684.079675,52142.275434,75367.402971,54654.751524,45513.579931,96368.054344,59472.610073,74644.844154,36172.098567,43049.577947,83382.400571,15414.368275,25443.329328,62533.716045,54846.626149,66893.362237,33201.245004,93330.213955,54417.212422,16149.712296,26186.598147,72939.350308,55163.015637,49149.944293,30802.958633,28910.064444,0
0ad55dc71fcf,5790.407188,85730.095785,51249.536035,50974.252910,49974.634881,62034.850968,38873.006153,97439.250930,69399.756785,7964.326277,10405.489775,49509.746754,3451.934309,33616.000511,22420.917298,96313.850662,6900.375524,56304.790227,11468.871446,92689.402677,67593.258232,80650.624972,40934.664072,1514.879548,2061.158529,21995.713146,2994.962333,82000.129055,62605.857922,97568.165089,52724.390767,51491.274011,40384.364805,93352.198988,33553.582199,49639.099399,26996.138012,96482.932564,31970.051207,37129.118399,34646.778989,28454.727139,59616.180136,21921.222092,389.093481,77333.229570,95643.210827,97581.323976,79198.025083,51070.567852,80653.710335,47628.433903,48779.969354,46940.114024,29059.902050,43299.598528,0
8f1f2f76db5f,28557.205207,9198.528250,31941.430221,78030.029550,45078.572204,47040.690994,61352.060937,63045.390491,96838.690794,10964.325622,20378.851965,2420.016132,73097.729023,81830.041511,51088.555593,63264.343265,78571.715106,5101.841862,83575.513786,96454.512407,32933.911194,51844.009415,94314.368177,22255.089096,52679.328192,77017.072545,45795.640333,13636.588471,28331.271314,92491.913731,34090.416976,15024.322401,23201.897609,45870.121966,63724.395138,81268.744684,24643.501900,48667.517984,3699.314731,9890.846203,59328.783037,55821.046952,96081.423894,4199.176779,54934.891873,60991.562229,76965.756573,4885.149450,7246.818125,42992.968301,82365.278272,36243.511447,24488.951066,81676.598980,3814.426823,57069.138960,1
cd38f6535b6b,70397.255797,47191.753843,92401.522219,726.721520,80360.677278,83832.116044,45919.035170,17518.351183,26947.599412,52242.782064,85781.832401,87048.732445,28681.587014,89232.455547,41532.319162,73902.476843,69273.891425,19347.337065,66453.692368,23855.989268,64884.559744,98282.653589,3998.776067,77478.155892,64251.864704,67606.771170,61435.519999,9214.346472,42552.082374,28839.486972,87496.284772,51330.395491,66984.389488,87389.614942,68281.236350,81693.203753,28897.741229,45476.039236,21091.528888,71804.564990,50116.081324,15331.669156,17053.486831,46380.210850,7593.763183,9444.204857,61925.924043,78716.608673,87925.588622,58832.200635,71949.806131,3533.808621,28491.602886,9303.092667,71253.698107,19246.299025,0
d8649463b5b7,33405.887539,39761.581401,19949.037189,82177.739276,38978.234901,52553.357233,36538.312241,99813.841276,3399.563000,61485.687264,56017.723462,99301.949908,36451.451755,42318.633940,18445.325981,17968.143379,65176.249047,12099.969129,71067.179074,9838.930352,47597.359868,34795.259693,63164.481443,41083.920710,21115.232677,70709.789372,12865.912461,92199.294196,48228.587445,70719.281267,90679.559124,32135.202838,10510.858000,44538.775194,44715.734090,69429.657529,77845.368235,11339.338384,68805.844224,4612.100303,31062.641851,78645.445216,83606.257438,73706.890197,37193.724396,37617.913581,44759.598239,53777.840993,60860.935595,97196.064833,67380.804797,15298.840878,54931.373628,111.109064,97870.013848,6447.685984,1
ec00be3b09af,30070.109289,41534.171397,39680.993305,81989.191892,87762.122427,35372.473810,77935.030227,40245.232308,66728.395738,30703.492397,72435.548968,77743.181523,97702.747601,76130.296402,90100.176330,58910.542440,57266.221344,83389.580867,16966.518423,58564.130343,85139.779785,92719.246531,3530.079276,63646.728532,50716.014592,14297.577171,10649.933455,5397.222482,59489.906147,21461.024130,10909.373665,62909.580659,20831.533876,48938.583731,92409.809983,56828.798729,57545.457769,38518.593994,12224.595291,38455.037958,94358.690004,45765.548678,57835.411996,2997.742653,12406.517154,91130.571106,50225.917791,20157.800787,90793.191585,60813.563278,72694.774364,21372.179094,70120.246091,93322.781321,76144.880324,67011.276174,0
c763ee554a40,4940.774325,51487.972760,50093.780709,3853.994858,72937.529778,88661.654119,37949.893903,5625.902142,58377.630534,23384.379529,55514.278291,62049.385599,1898.258536,116.366198,40104.650846,81199.077990,23096.267754,18913.357158,22987.926466,56480.145481,81804.858908,253.590479,90828.575540,91385.606816,40466.646020,87098.853881,79144.040085,97061.336431,47892.093636,25829.582420,77443.033512,41902.098597,94216.375294,23089.528036,3376.047489,32464.595966,29497.777343,93075.423779,29643.459860,32419.522702,12833.210635,92147.935633,78566.554229,43931.720621,11290.157193,47.768050,33177.115176,61229.396310,50619.830188,55939.490026,88365.963089,47838.072126,83561.273774,14497.021366,53262.211230,1691.614702,0
a34733c6d677,2650.709644,89703.344872,47353.602454,12427.566882,2521.905634,87630.895632,29840.029518,74390.875719,56566.038925,54584.279096,32768.261060,4051.244521,63631.580195,60072.252567,59471.563715,26263.273219,51818.208328,91291.103234,7303.209979,82904.126205,37849.933457,96388.117491,16118.356972,22889.324364,3612.072613,93341.615603,41059.494386,4357.181754,41444.001353,43537.873400,76766.768016,44851.036584,88588.043589,42741.451628,90743.796153,85390.092239,69487.171180,30490.949072,93707.962367,90733.812249,97639.611072,10705.898784,82636.650379,75007.328144,84285.597846,23709.763636,32847.739070,90179.946006,89477.962216,99252.049456,90626.932638,34773.190644,24663.408107,34498.022350,59725.292700,2560.660513,1
f4dbc457382e,93013.370650,51148.788728,73530.491747,82604.123852,85568.600252,50473.006323,27948.290797,21093.738512,88479.165030,56662.659670,28828.708350,42830.176513,52056.936568,78141.534523,68459.249852,6301.729248,41752.486468,64381.081690,9481.346385,11176.940841,67340.552865,34864.144259,44828.025581,18629.166757,56096.458675,75955.499668,25795.404032,8455.544740,27136.430092,73001.474323,55057.113526,51110.006699,51344.535096,85390.443521,29142.355275,85616.430120,4873.929853,9975.745200,19532.685697,16654.848904,86233.440078,48334.589207,45532.352263,3733.337800,21929.912809,91773.389642,30966.010298,88718.463762,16830.149099,281.765188,48895.370073,85101.753159,9264.176407,77439.363610,8159.701630,22407.413524,1
