,word,pos_tag
27946,bargains,NNS
27947,bargainwise,NN
27948,bargander,NN
27949,barge,NN
27950,bargeboard,NN
27951,barged,VBN
27952,bargee,NN
27953,bargeer,NN
27954,bargees,NNS
27955,bargeese,NN
27956,bargehouse,NN
27957,bargelike,NN
27958,bargelli,NN
27959,bargello,NN
27960,bargellos,NN
27961,bargeload,NN
27962,bargeman,NN
27963,bargemaster,NN
27964,bargemen,NNS
27965,bargepole,NN
27966,barger,NN
27967,barges,NNS
27968,bargestone,NN
27969,bargh,NN
27970,bargham,NN
27971,barghest,NN
27972,barghests,NNS
27973,barging,NN
27974,bargir,NN
27975,bargoose,NN
27976,barguest,NN
27977,barguests,NNS
27978,barhal,NN
27979,barhop,NN
27980,barhopped,NN
27981,barhopping,NN
27982,barhops,NNS
27983,bari,NN
27984,baria,NN
27985,bariatrician,NN
27986,bariatrics,NNS
27987,baric,NN
27988,barycenter,NN
27989,barycentre,NN
27990,barycentric,NN
27991,barid,NN
27992,barie,NN
27993,barye,NN
27994,baryecoia,NN
27995,baryes,NNS
27996,baryglossia,NN
27997,barih,NN
27998,barylalia,NN
27999,barile,NN
28000,barylite,NN
28001,barilla,NN
28002,barillas,NNS
28003,baring,NN
28004,bariolage,NN
28005,baryon,NN
28006,baryonic,NN
28007,baryons,NNS
28008,baryphony,NN
28009,baryphonia,NN
28010,baryphonic,NN
28011,baris,NN
28012,barish,NN
28013,barysilite,NN
28014,barysphere,RB
28015,barit,NN
28016,baryta,NN
28017,barytas,NNS
28018,barite,NN
28019,baryte,NN
28020,baritenor,NN
28021,barites,NNS
28022,barytes,NNS
28023,barythymia,NN
28024,barytic,JJ
28025,barytine,NN
28026,barytocalcite,NN
28027,barytocelestine,NN
28028,barytocelestite,NN
28029,baryton,NN
28030,baritonal,NN
28031,baritone,NN
28032,barytone,NN
28033,baritones,NNS
28034,barytones,NNS
28035,barytons,NNS
28036,barytophyllite,NN
28037,barytostrontianite,NN
28038,barytosulphate,NN
28039,barium,NN
28040,bariums,NNS
28041,bark,NN
28042,barkan,NN
28043,barkantine,NN
28044,barkary,NN
28045,barkbound,NN
28046,barkcutter,NN
28047,barked,VBN
28048,barkeep,NN
28049,barkeeper,NN
28050,barkeepers,NNS
28051,barkeeps,NNS
28052,barkey,NN
28053,barken,NN
28054,barkened,VBN
28055,barkening,NN
28056,barkentine,NN
28057,barkentines,NNS
28058,barker,NN
28059,barkery,NN
28060,barkers,NNS
28061,barkevikite,NN
28062,barkevikitic,JJ
28063,barkhan,NN
28064,barky,NN
28065,barkier,NN
28066,barkiest,NN
28067,barking,NN
28068,barkingly,RB
28069,barkinji,NN
28070,barkle,NN
28071,barkless,NN
28072,barklyite,NN
28073,barkometer,NN
28074,barkpeel,NN
28075,barkpeeler,NN
28076,barkpeeling,NN
28077,barks,NNS
28078,barksome,NN
28079,barkstone,NN
28080,barlafumble,JJ
28081,barlafummil,NN
28082,barleduc,NN
28083,barleducs,NN
28084,barley,NN
28085,barleybird,NN
28086,barleybrake,NN
28087,barleybreak,NN
28088,barleycorn,NN
28089,barleyhood,NN
28090,barleymow,NN
28091,barleys,NNS
28092,barleysick,NN
28093,barless,NN
28094,barly,RB
28095,barling,NN
28096,barlock,NN
28097,barlow,NN
28098,barlows,NNS
28099,barm,NN
28100,barmaid,NN
28101,barmaids,NNS
28102,barman,NN
28103,barmaster,NN
28104,barmbrack,NN
28105,barmcloth,NN
28106,barmecidal,NN
28107,barmecide,NN
28108,barmen,NNS
28109,barmfel,NN
28110,barmy,NN
28111,barmybrained,VBN
28112,barmie,NN
28113,barmier,NN
28114,barmiest,NN
28115,barming,NN
28116,barmkin,NN
28117,barmote,NN
28118,barms,NNS
28119,barmskin,NN
28120,barn,NN
28121,barnabas,NN
28122,barnaby,NN
28123,barnabite,NN
28124,barnacle,NN
28125,barnacled,VBN
28126,barnacles,NNS
28127,barnacling,NN
28128,barnage,NN
28129,barnard,NN
28130,barnbrack,NN
28131,barnburner,NN
28132,barndoor,NN
28133,barney,NN
28134,barneys,NNS
28135,barnful,NN
28136,barnhardtite,NN
28137,barny,NN
28138,barnyard,NN
28139,barnyards,NNS
28140,barnier,NN
28141,barniest,NN
28142,barnlike,NN
28143,barnman,NN
28144,barnmen,NNS
28145,barns,NNS
28146,barnstorm,NN
28147,barnstormed,VBN
28148,barnstormer,NN
28149,barnstormers,NNS
28150,barnstorming,NN
28151,barnstorms,NNS
28152,barnumism,NN
28153,barnumize,NN
28154,barocco,NN
28155,barocyclonometer,NN
28156,baroclinicity,NN
28157,baroclinity,NN
28158,baroco,NN
28159,barodynamic,NN
28160,barodynamics,NNS
28161,barognosis,NN
28162,barogram,NN
28163,barograms,NNS
28164,barograph,NN
28165,barographic,JJ
28166,barographs,NN
28167,baroi,NN
28168,baroko,NN
28169,barolo,NN
28170,barology,NN
28171,barolong,NN
28172,baromacrometer,NN
28173,barometer,NN
28174,barometers,NNS
28175,barometry,NN
28176,barometric,NN
28177,barometrical,JJ
28178,barometrically,RB
28179,barometrograph,NN
28180,barometrography,NN
28181,barometz,NN
28182,baromotor,NN
28183,baron,NN
28184,baronage,NN
28185,baronages,NNS
28186,baronduki,NN
28187,baroness,NN
28188,baronesses,NNS
28189,baronet,NN
28190,baronetage,NN
28191,baronetcy,NN
28192,baronetcies,NNS
28193,baroneted,VBN
28194,baronethood,NN
28195,baronetical,JJ
28196,baroneting,NN
28197,baronetise,NN
28198,baronetised,VBN
28199,baronetising,NN
28200,baronetize,NN
28201,baronetized,VBN
28202,baronetizing,NN
28203,baronets,NNS
28204,baronetship,NN
28205,barong,NN
28206,baronga,NN
28207,barongs,NNS
28208,baroni,NN
28209,barony,NN
28210,baronial,NN
28211,baronies,NNS
28212,baronize,NN
28213,baronized,VBN
28214,baronizing,NN
28215,baronne,NN
28216,baronnes,NNS
28217,baronry,NN
28218,baronries,NNS
28219,barons,NNS
28220,baronship,NN
28221,barophobia,NN
28222,baroque,NN
28223,baroquely,RB
28224,baroqueness,NN
28225,baroques,NNS
28226,baroreceptor,NN
28227,baroscope,NN
28228,baroscopic,NN
28229,baroscopical,JJ
28230,barosinusitis,NN
28231,barosinusitus,NN
28232,barosma,NN
28233,barosmin,NN
28234,barostat,NN
28235,baroswitch,NN
28236,barotactic,JJ
28237,barotaxy,NN
28238,barotaxis,NN
28239,barothermogram,NN
28240,barothermograph,NN
28241,barothermohygrogram,NN
28242,barothermohygrograph,NN
28243,baroto,NN
28244,barotrauma,NN
28245,barotraumas,NN
28246,barotraumata,NN
28247,barotropy,NN
28248,barotropic,NN
28249,barotse,NN
28250,barouche,NN
28251,barouches,NNS
28252,barouchet,NN
28253,barouchette,NN
28254,barouni,NN
28255,baroxyton,NN
28256,barpost,NN
28257,barquantine,NN
28258,barque,NN
28259,barquentine,NN
28260,barques,NNS
28261,barquest,NN
28262,barquette,NN
28263,barr,NN
28264,barra,NN
28265,barrabkie,NN
28266,barrable,JJ
28267,barrabora,NN
28268,barracan,JJ
28269,barrace,NN
28270,barrack,NN
28271,barracked,VBN
28272,barracker,NN
28273,barracking,NN
28274,barracks,NNS
28275,barraclade,NN
28276,barracoon,NN
28277,barracouta,NN
28278,barracoutas,NNS
28279,barracuda,NN
28280,barracudas,NNS
28281,barracudina,NN
28282,barrad,NN
28283,barragan,NN
28284,barrage,NN
28285,barraged,VBN
28286,barrages,NNS
28287,barraging,NN
28288,barragon,NN
28289,barramunda,NN
28290,barramundas,NNS
28291,barramundi,NN
28292,barramundies,NNS
28293,barramundis,NN
28294,barranca,NN
28295,barrancas,NN
28296,barranco,NN
28297,barrancos,NN
28298,barrandite,NN
28299,barras,NNS
28300,barrat,NN
28301,barrater,NN
28302,barraters,NNS
28303,barrator,NN
28304,barrators,NNS
28305,barratry,NN
28306,barratries,NNS
28307,barratrous,JJ
28308,barratrously,RB
28309,barre,NN
28310,barred,VBN
28311,barrel,NN
28312,barrelage,NN
28313,barreled,VBN
28314,barreleye,NN
28315,barreleyes,NNS
28316,barreler,NN
28317,barrelet,NN
28318,barrelfish,NN
28319,barrelfishes,NNS
28320,barrelful,NN
28321,barrelfuls,NN
28322,barrelhead,NN
28323,barrelhouse,NN
28324,barrelhouses,NNS
28325,barreling,NN
28326,barrelled,VBN
28327,barrelling,NN
28328,barrelmaker,NN
28329,barrelmaking,NN
28330,barrels,NNS
28331,barrelsful,NN
28332,barrelwise,NN
28333,barren,NNS
28334,barrener,NN
28335,barrenest,NN
28336,barrenly,RB
28337,barrenness,NN
28338,barrens,NNS
28339,barrenwort,NN
28340,barrer,NN
28341,barrera,NN
28342,barres,NNS
28343,barret,NN
28344,barretor,NN
28345,barretors,NNS
28346,barretry,NN
28347,barretries,NNS
28348,barrets,NNS
28349,barrett,NN
28350,barrette,NN
28351,barretter,NN
28352,barrettes,NNS
28353,barry,NN
28354,barricade,NN
28355,barricaded,VBN
28356,barricader,NN
28357,barricaders,NNS
28358,barricades,NNS
28359,barricading,NN
28360,barricado,NN
28361,barricadoed,NN
28362,barricadoes,NNS
28363,barricadoing,NN
28364,barricados,NN
28365,barrico,NN
28366,barricoes,NNS
28367,barricos,NN
28368,barrier,NN
28369,barriers,NNS
28370,barriguda,NN
28371,barrigudo,NN
28372,barrigudos,NN
28373,barrikin,NN
28374,barriness,NN
28375,barring,VBG
28376,barringer,NN
28377,barrington,NN
28378,barringtonia,NN
28379,barrio,NN
28380,barrios,NNS
28381,barrister,NN
28382,barristerial,NN
28383,barristers,NNS
28384,barristership,NN
28385,barristress,NN
28386,barroom,NN
28387,barrooms,NNS
28388,barrow,NN
28389,barrowcoat,NN
28390,barrowful,NN
28391,barrowist,NN
28392,barrowman,NN
28393,barrows,NNS
28394,barrulee,NN
28395,barrulet,NN
28396,barrulety,NN
28397,barruly,NN
28398,bars,NNS
28399,barsac,NN
28400,barse,NN
28401,barsom,NN
28402,barspoon,NN
28403,barstool,NN
28404,barstools,NNS
28405,bart,NN
28406,bartend,NN
28407,bartended,VBN
28408,bartender,NN
28409,bartenders,NNS
28410,bartending,NN
28411,bartends,NNS
28412,barter,NN
28413,bartered,VBN
28414,barterer,NN
28415,barterers,NNS
28416,bartering,NN
28417,barters,NNS
28418,barth,NN
28419,barthian,NN
28420,barthite,NN
28421,bartholinitis,NN
28422,bartholomean,NN
28423,bartholomew,NN
28424,bartholomewtide,NN
28425,bartholomite,NN
28426,bartisan,NN
28427,bartisans,NNS
28428,bartizan,NN
28429,bartizaned,VBN
28430,bartizans,NNS
28431,bartlemy,NN
28432,bartlett,NN
28433,bartletts,NN
28434,barton,NN
28435,bartonella,NN
28436,bartonia,NN
28437,bartram,NN
28438,bartramia,NN
28439,bartramiaceae,NN
28440,bartramian,NN
28441,bartree,NN
28442,bartsia,NN
28443,baru,NN
28444,baruch,JJ
28445,barukhzy,NN
28446,barundi,NN
28447,baruria,NN
28448,barvel,NN
28449,barvell,NN
28450,barway,NN
28451,barways,NNS
28452,barwal,NN
28453,barware,NN
28454,barwares,NNS
28455,barwin,NN
28456,barwing,NN
28457,barwise,NN
28458,barwood,NN
28459,bas,NN
28460,basad,NN
28461,basal,NN
28462,basale,NN
28463,basalia,NN
28464,basally,RB
28465,basalt,NN
28466,basaltes,NNS
28467,basaltic,JJ
28468,basaltiform,NN
28469,basaltine,NN
28470,basaltoid,NN
28471,basalts,NNS
28472,basaltware,NN
28473,basan,NN
28474,basanite,NN
28475,basaree,NN
28476,basat,NN
28477,bascinet,NN
28478,bascology,NN
28479,basculation,NN
28480,bascule,NN
28481,bascules,NNS
28482,bascunan,NN
28483,base,NN
28484,baseball,NN
28485,baseballdom,NN
28486,baseballer,NN
28487,baseballs,NNS
28488,baseband,NN
28489,baseboard,NN
28490,baseboards,NNS
28491,baseborn,NN
28492,basebred,VBN
28493,baseburner,NN
28494,basecoat,NN
28495,basecourt,NN
28496,based,VBN
28497,basehearted,VBN
28498,baseheartedness,NN
28499,baselard,NN
28500,baseless,NN
28501,baselessly,RB
28502,baselessness,NN
28503,baselevel,NN
28504,basely,RB
28505,baselike,NN
28506,baseline,NN
28507,baseliner,NN
28508,baselines,NNS
28509,basella,NN
28510,basellaceae,NN
28511,basellaceous,JJ
28512,baseman,NN
28513,basemen,NNS
28514,basement,NN
28515,basementless,NN
28516,basements,NNS
28517,basementward,NN
28518,basename,NN
28519,baseness,NN
28520,basenesses,NNS
28521,basenet,NN
28522,basenji,NN
28523,basenjis,NN
28524,baseplate,NN
28525,baseplug,NN
28526,basepoint,NN
28527,baser,NN
28528,baserunning,NN
28529,bases,NNS
28530,basest,NN
28531,bash,NN
28532,bashalick,NN
28533,bashara,NN
28534,bashaw,NN
28535,bashawdom,NN
28536,bashawism,NN
28537,bashaws,NNS
28538,bashawship,NN
28539,bashed,VBN
28540,basher,NN
28541,bashers,NNS
28542,bashes,NNS
28543,bashful,NN
28544,bashfully,RB
28545,bashfulness,NN
28546,bashibazouk,NN
28547,bashilange,NN
28548,bashyle,NN
28549,bashing,NN
28550,bashkir,NN
28551,bashless,NN
28552,bashlik,NN
28553,bashlyk,NN
28554,bashlyks,NN
28555,bashment,NN
28556,bashmuric,NN
28557,basial,NN
28558,basialveolar,NN
28559,basiarachnitis,NN
28560,basiarachnoiditis,NN
28561,basiate,NN
28562,basiated,VBN
28563,basiating,NN
28564,basiation,NN
28565,basibracteolate,NN
28566,basibranchial,NN
28567,basibranchiate,NN
28568,basibregmatic,JJ
28569,basic,JJ
28570,basically,RB
28571,basicerite,NN
28572,basichromatic,JJ
28573,basichromatin,NN
28574,basichromatinic,NN
28575,basichromiole,NN
28576,basicity,NN
28577,basicities,NNS
28578,basicytoparaplastin,NN
28579,basicranial,NN
28580,basics,NNS
28581,basidia,NN
28582,basidial,NN
28583,basidigital,NN
28584,basidigitale,NN
28585,basidigitalia,NN
28586,basidiocarp,NN
28587,basidiogenetic,JJ
28588,basidiolichen,NN
28589,basidiolichenes,NNS
28590,basidiomycete,NN
28591,basidiomycetes,NNS
28592,basidiomycetous,JJ
28593,basidiophore,NN
28594,basidiospore,NN
28595,basidiosporous,JJ
28596,basidium,NN
28597,basidorsal,NN
28598,basifacial,NN
28599,basify,NN
28600,basification,NN
28601,basified,VBN
28602,basifier,NN
28603,basifiers,NNS
28604,basifies,NNS
28605,basifying,NN
28606,basifixed,NN
28607,basifugal,NN
28608,basigamy,NN
28609,basigamous,JJ
28610,basigenic,NN
28611,basigenous,JJ
28612,basigynium,NN
28613,basiglandular,NN
28614,basihyal,NN
28615,basihyoid,NN
28616,basil,NN
28617,basyl,NN
28618,basilar,NN
28619,basilarchia,NN
28620,basilard,NN
28621,basilary,NN
28622,basilateral,JJ
28623,basilect,NN
28624,basileis,NN
28625,basilemma,NN
28626,basileus,NN
28627,basilian,NN
28628,basilic,NN
28629,basilica,NN
28630,basilicae,NN
28631,basilical,JJ
28632,basilicalike,NN
28633,basilican,JJ
28634,basilicas,NN
28635,basilicate,NN
28636,basilicock,NN
28637,basilicon,NN
28638,basilics,NNS
28639,basilidan,NN
28640,basilidian,NN
28641,basilidianism,NN
28642,basilinna,NN
28643,basiliscan,JJ
28644,basiliscine,NN
28645,basiliscus,NN
28646,basilysis,NN
28647,basilisk,NN
28648,basilisks,NNS
28649,basilissa,NN
28650,basilyst,NN
28651,basilosauridae,NN
28652,basilosaurus,NN
28653,basils,NNS
28654,basilweed,NN
28655,basimesostasis,NN
28656,basin,NN
28657,basinal,NN
28658,basinasal,NN
28659,basinasial,NN
28660,basined,VBN
28661,basinerved,VBN
28662,basinet,NN
28663,basinets,NNS
28664,basinful,NN
28665,basing,VBG
28666,basinlike,NN
28667,basins,NNS
28668,basioccipital,NN
28669,basion,NN
28670,basions,NNS
28671,basiophitic,JJ
28672,basiophthalmite,NN
28673,basiophthalmous,JJ
28674,basiotribe,NN
28675,basiotripsy,NN
28676,basiparachromatin,NN
28677,basiparaplastin,NN
28678,basipetal,NN
28679,basipetally,RB
28680,basiphobia,NN
28681,basipodite,NN
28682,basipoditic,JJ
28683,basipterygial,NN
28684,basipterygium,NN
28685,basipterygoid,NN
28686,basiradial,NN
28687,basirhinal,NN
28688,basirostral,JJ
28689,basis,NN
28690,basiscopic,NN
28691,basisidia,NN
28692,basisolute,NN
28693,basisphenoid,NN
28694,basisphenoidal,NN
28695,basitemporal,JJ
28696,basitting,NN
28697,basiventral,JJ
28698,basivertebral,JJ
28699,bask,NN
28700,baske,NN
28701,basked,VBN
28702,basker,NN
28703,baskerville,NN
28704,basket,NN
28705,basketball,NN
28706,basketballer,NN
28707,basketballs,NNS
28708,basketful,NN
28709,basketfuls,NN
28710,basketing,NN
28711,basketlike,NN
28712,basketmaker,NN
28713,basketmaking,NN
28714,basketry,NN
28715,basketries,NNS
28716,baskets,NNS
28717,basketware,NN
28718,basketweaving,NN
28719,basketwoman,NN
28720,basketwood,NN
28721,basketwork,NN
28722,basketworm,NN
28723,basking,NN
28724,baskish,NN
28725,baskonize,NN
28726,basks,NNS
28727,basnat,NN
28728,basnet,NN
28729,basoche,NN
28730,basocyte,NN
28731,basoga,NN
28732,basoid,NN
28733,basoko,NN
28734,basommatophora,NN
28735,basommatophorous,JJ
28736,bason,NN
28737,basongo,NN
28738,basophil,NN
28739,basophile,NN
28740,basophilia,NN
28741,basophilic,NN
28742,basophilous,JJ
28743,basophils,NNS
28744,basophobia,NN
28745,basos,NN
28746,basote,NN
28747,basotho,NN
28748,basque,NN
28749,basqued,VBN
28750,basques,NNS
28751,basquine,NN
28752,bass,NN
28753,bassa,NN
28754,bassalia,NN
28755,bassalian,NN
28756,bassan,NN
28757,bassanello,NN
28758,bassanite,NN
28759,bassara,NN
28760,bassarid,NN
28761,bassaris,NN
28762,bassariscus,NN
28763,bassarisk,NN
28764,basses,NNS
28765,basset,NN
28766,basseted,VBN
28767,basseting,NN
28768,bassetite,NN
28769,bassets,NNS
28770,bassetta,NN
28771,bassette,NN
28772,bassetted,VBN
28773,bassetting,NN
28774,bassi,NN
28775,bassy,NN
28776,bassia,NN
28777,bassie,NN
28778,bassine,NN
28779,bassinet,NN
28780,bassinets,NNS
28781,bassing,NN
28782,bassirilievi,NN
28783,bassist,NN
28784,bassists,NNS
28785,bassly,RB
28786,bassness,NN
28787,bassnesses,NNS
28788,basso,NN
28789,basson,NN
28790,bassoon,NN
28791,bassoonist,NN
28792,bassoonists,NNS
28793,bassoons,NNS
28794,bassorin,NN
28795,bassos,NN
28796,bassus,NN
28797,basswood,NN
28798,basswoods,NNS
28799,bast,NN
28800,basta,NN
28801,bastaard,NN
28802,bastant,NN
28803,bastard,NN
28804,bastarda,NN
28805,bastardy,NN
28806,bastardice,NN
28807,bastardies,NNS
28808,bastardisation,NN
28809,bastardise,NN
28810,bastardised,VBN
28811,bastardising,NN
28812,bastardism,NN
28813,bastardization,NN
28814,bastardizations,NNS
28815,bastardize,NN
28816,bastardized,VBN
28817,bastardizes,NNS
28818,bastardizing,NN
28819,bastardly,RB
28820,bastardliness,NN
28821,bastardry,NN
28822,bastards,NNS
28823,baste,NN
28824,basted,VBN
28825,basten,NN
28826,baster,NN
28827,basters,NNS
28828,bastes,NNS
28829,basti,NN
28830,bastian,NN
28831,bastide,NN
28832,bastile,NN
28833,bastiles,NNS
28834,bastille,NN
28835,bastilles,NNS
28836,bastillion,NN
28837,bastiment,NN
28838,bastinade,NN
28839,bastinaded,VBN
28840,bastinades,NNS
28841,bastinading,NN
28842,bastinado,NN
28843,bastinadoed,NN
28844,bastinadoes,NNS
28845,bastinadoing,NN
28846,basting,NN
28847,bastings,NNS
28848,bastion,NN
28849,bastionary,NN
28850,bastioned,VBN
28851,bastionet,NN
28852,bastions,NNS
28853,bastite,NN
28854,bastnaesite,NN
28855,bastnasite,NN
28856,basto,NN
28857,baston,NN
28858,bastonet,NN
28859,bastonite,NN
28860,basts,NNS
28861,basural,JJ
28862,basurale,NN
28863,basuto,NN
28864,bat,NN
28865,bataan,NN
28866,batable,JJ
28867,batad,NN
28868,batak,NN
28869,batakan,NN
28870,bataleur,NN
28871,batamote,NN
28872,batan,NN
28873,batara,NN
28874,batarde,NN
28875,batardeau,NN
28876,batata,NN
28877,batatas,NNS
28878,batatilla,NN
28879,batavi,NN
28880,batavian,NN
28881,batboy,NN
28882,batboys,NNS
28883,batch,NN
28884,batched,VBN
28885,batcher,NN
28886,batchers,NNS
28887,batches,NNS
28888,batching,NN
28889,bate,NN
28890,batea,NN
28891,bateau,NN
28892,bateaux,NN
28893,bated,VBN
28894,bateful,NN
28895,batekes,NNS
28896,batel,NN
28897,bateleur,NN
28898,batell,NN
28899,bateman,NN
28900,batement,NN
28901,bater,NN
28902,bates,NNS
28903,batete,NN
28904,batetela,NN
28905,batfish,NN
28906,batfishes,NNS
28907,batfowl,NN
28908,batfowled,VBN
28909,batfowler,NN
28910,batfowling,NN
28911,batfowls,NN
28912,batful,NN
28913,bath,NN
28914,bathala,NN
28915,bathe,NN
28916,batheable,JJ
28917,bathed,VBN
28918,bather,NN
28919,bathers,NNS
28920,bathes,NNS
28921,bathetic,JJ
28922,bathetically,RB
28923,bathflower,NN
28924,bathhouse,NN
28925,bathhouses,NNS
28926,bathyal,NN
28927,bathyanesthesia,NN
28928,bathybian,NN
28929,bathybic,NN
28930,bathybius,NN
28931,bathic,JJ
28932,bathycentesis,NN
28933,bathychrome,NN
28934,bathycolpian,NN
28935,bathycolpic,NN
28936,bathycurrent,NN
28937,bathyesthesia,NN
28938,bathygraphic,JJ
28939,bathyhyperesthesia,NN
28940,bathyhypesthesia,NN
28941,bathyl,NN
28942,bathylimnetic,JJ
28943,bathylite,NN
28944,bathylith,NN
28945,bathylithic,JJ
28946,bathylitic,JJ
28947,bathymeter,NN
28948,bathymetry,NN
28949,bathymetric,NN
28950,bathymetrical,JJ
28951,bathymetrically,RB
28952,bathinette,NN
28953,bathing,NN
28954,bathyorographical,JJ
28955,bathypelagic,NN
28956,bathyplankton,NN
28957,bathyscape,NN
28958,bathyscaph,NN
28959,bathyscaphe,NN
28960,bathyscaphes,NNS
28961,bathyseism,NN
28962,bathysmal,NN
28963,bathysophic,JJ
28964,bathysophical,JJ
28965,bathysphere,RB
28966,bathyspheres,NNS
28967,bathythermogram,NN
28968,bathythermograph,NN
28969,bathkol,NN
28970,bathless,NN
28971,bathman,NN
28972,bathmat,NN
28973,bathmats,NNS
28974,bathmic,NN
28975,bathmism,NN
28976,bathmotropic,NN
28977,bathmotropism,NN
28978,bathochromatic,JJ
28979,bathochromatism,NN
28980,bathochrome,NN
28981,bathochromy,NN
28982,bathochromic,NN
28983,bathoflore,NN
28984,bathofloric,NN
28985,batholite,NN
28986,batholith,NN
28987,batholithic,JJ
28988,batholiths,NNS
28989,batholitic,JJ
28990,bathomania,NN
28991,bathometer,NN
28992,bathometry,NN
28993,bathonian,NN
28994,bathool,NN
28995,bathophobia,NN
28996,bathorse,NN
28997,bathos,NN
28998,bathoses,NNS
28999,bathrobe,NN
29000,bathrobes,NNS
29001,bathroom,NN
29002,bathroomed,VBN
29003,bathrooms,NNS
29004,bathroot,NN
29005,baths,NNS
29006,bathtub,NN
29007,bathtubful,NN
29008,bathtubs,NNS
29009,bathukolpian,NN
29010,bathukolpic,NN
29011,bathvillite,NN
29012,bathwater,NN
29013,bathwort,NN
29014,batidaceae,NN
29015,batidaceous,JJ
29016,batik,NN
29017,batiked,VBN
29018,batiker,NN
29019,batiking,NN
29020,batiks,NN
29021,batikulin,NN
29022,batikuling,NN
29023,bating,NN
29024,batino,NN
29025,batyphone,NN
29026,batis,NN
29027,batiste,NN
29028,batistes,NNS
29029,batitinan,NN
29030,batlan,NN
29031,batler,NN
29032,batlet,NN
29033,batlike,NN
29034,batling,NN
29035,batlon,NN
29036,batman,NN
29037,batmen,NNS
29038,batocrinidae,NN
29039,batocrinus,NN
29040,batodendron,NN
29041,batoid,NN
29042,batoidei,NN
29043,batoka,NN
29044,baton,NN
29045,batoneer,NN
29046,batonga,NN
29047,batonist,NN
29048,batonistic,JJ
29049,batonne,NN
29050,batonnier,NN
29051,batons,NNS
29052,batoon,NN
29053,batophobia,NN
29054,batrachia,NN
29055,batrachian,NN
29056,batrachians,NNS
29057,batrachiate,NN
29058,batrachidae,NN
29059,batrachite,NN
29060,batrachium,NN
29061,batrachoid,NN
29062,batrachoididae,NN
29063,batrachophagous,JJ
29064,batrachophidia,NN
29065,batrachophobia,NN
